n,train_ratio,point_param,machine_param,test_error
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.1,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.15000000000000002,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.2,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.25,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
1000,0.2,0.30000000000000004,0.0,-1.0
